"","stimnum","truth","type","level","stimtext","hit","response","rt","trialnum","uniqueid"
"1921",44,"T","S",0,"A herring is a herring",TRUE,"T",686,49,"18:18"
"1922",50,"T","S",1,"A sparrow is a bird",TRUE,"T",634,50,"18:18"
"1923",92,"F","P",9,"An angelfish climbs trees",TRUE,"F",711,51,"18:18"
"1924",136,"F","S",9,"A lion is a car",TRUE,"F",767,52,"18:18"
"1925",107,"F","P",9,"A cobra has legs",TRUE,"F",1012,53,"18:18"
"1926",46,"T","S",0,"A monitor lizard is a monitor lizard",TRUE,"T",678,54,"18:18"
"1927",51,"T","S",1,"A crane is a bird",TRUE,"T",662,55,"18:18"
"1928",64,"T","S",2,"A lion is an animal",TRUE,"T",784,56,"18:18"
"1929",124,"F","S",9,"A bear is a bird",TRUE,"F",737,57,"18:18"
"1930",21,"T","P",1,"A catfish can swim",TRUE,"T",879,58,"18:18"
"1931",8,"T","P",0,"A tiger shark is dangerous",TRUE,"T",1060,59,"18:18"
"1932",143,"F","S",9,"A sea turtle is a boat",TRUE,"F",1509,60,"18:18"
"1933",123,"F","S",9,"A crane is a fish",TRUE,"F",1328,61,"18:18"
"1934",56,"T","S",1,"A sturgeon is a fish",TRUE,"T",810,62,"18:18"
"1935",133,"F","S",9,"A hummingbird is a plant",TRUE,"F",1707,63,"18:18"
"1936",1,"T","P",0,"A cardinal is red",TRUE,"T",731,64,"18:18"
"1937",90,"F","P",9,"A pig has scales",TRUE,"F",1097,65,"18:18"
"1938",37,"T","S",0,"An ostrich is an ostrich",TRUE,"T",673,66,"18:18"
"1939",25,"T","P",2,"A robin breathes",TRUE,"T",616,67,"18:18"
"1940",14,"T","P",1,"A blue jay has a beak",TRUE,"T",683,68,"18:18"
"1941",70,"T","S",2,"A newt is an animal",TRUE,"T",581,69,"18:18"
"1942",78,"F","P",9,"A dog lays eggs",TRUE,"F",901,70,"18:18"
"1943",68,"T","S",2,"A pufferfish is an animal",TRUE,"T",586,71,"18:18"
"1944",96,"F","P",9,"A boa constrictor eats leaves",TRUE,"F",904,72,"18:18"
"1945",88,"F","P",9,"A deer is slimy",TRUE,"F",667,73,"18:18"
"1946",118,"F","S",9,"A monitor lizard is a pigeon",TRUE,"F",975,74,"18:18"
"1947",125,"F","S",9,"A wolf is a reptile",TRUE,"F",915,75,"18:18"
"1948",105,"F","P",9,"A parrotfish hunts rabbits",TRUE,"F",682,76,"18:18"
"1949",11,"T","P",0,"A garter snake has no legs",FALSE,"F",1031,77,"18:18"
"1950",65,"T","S",2,"A rabbit is an animal",TRUE,"T",821,78,"18:18"
"1951",138,"F","S",9,"A mouse is a leaf",TRUE,"F",754,79,"18:18"
"1952",29,"T","P",2,"A rat has bones",TRUE,"T",665,80,"18:18"
"1953",47,"T","S",0,"A salamander is a salamander",TRUE,"T",819,81,"18:18"
"1954",76,"F","P",9,"A squirrel has a beak",TRUE,"F",2317,82,"18:18"
"1955",132,"F","S",9,"A rattlesnake is a fish",TRUE,"F",1012,83,"18:18"
"1956",117,"F","S",9,"A clownfish is a mammal",TRUE,"F",1329,84,"18:18"
"1957",130,"F","S",9,"A komodo dragon is a mammal",TRUE,"F",799,85,"18:18"
"1958",110,"F","S",9,"A penguin is a shark",TRUE,"F",942,86,"18:18"
"1959",127,"F","S",9,"A minnow is a mammal",TRUE,"F",539,87,"18:18"
"1960",18,"T","P",1,"A pig gives birth to live young",FALSE,"F",665,88,"18:18"
"1961",140,"F","S",9,"A pufferfish is a fox",TRUE,"F",823,89,"18:18"
"1962",5,"T","P",0,"A moose has antlers",TRUE,"T",915,90,"18:18"
"1963",22,"T","P",1,"An alligator is cold-blooded",TRUE,"T",774,91,"18:18"
"1964",113,"F","S",9,"A ferret is a mineral",TRUE,"F",748,92,"18:18"
"1965",139,"F","S",9,"A sardine is an anaconda",TRUE,"F",1159,93,"18:18"
"1966",100,"F","P",9,"A monkey has antlers",TRUE,"F",829,94,"18:18"
"1967",6,"T","P",0,"A dog barks",TRUE,"T",590,95,"18:18"
"1968",91,"F","P",9,"A flounder can talk",TRUE,"F",817,96,"18:18"
"1969",75,"F","P",9,"An owl can swim",TRUE,"F",1045,97,"18:18"
"1970",42,"T","S",0,"A fox is a fox",TRUE,"T",494,98,"18:18"
"1971",129,"F","S",9,"A mackerel is a reptile",FALSE,"T",828,99,"18:18"
"1972",7,"T","P",0,"A salmon swims upstream",TRUE,"T",786,100,"18:18"
"1973",15,"T","P",1,"A falcon can fly",TRUE,"T",658,101,"18:18"
"1974",23,"T","P",1,"A snapping turtle has scaly skin",TRUE,"T",738,102,"18:18"
"1975",72,"T","S",2,"A frog is an animal",TRUE,"T",789,103,"18:18"
"1976",74,"F","P",9,"A pigeon barks",TRUE,"F",718,104,"18:18"
"1977",114,"F","S",9,"A fox is a tree",TRUE,"F",1256,105,"18:18"
"1978",99,"F","P",9,"A chicken has sharp teeth",TRUE,"F",648,106,"18:18"
"1979",131,"F","S",9,"A chameleon is a bird",TRUE,"F",798,107,"18:18"
"1980",121,"F","S",9,"A chickadee is a mammal",TRUE,"F",1068,108,"18:18"
"1981",79,"F","P",9,"A salmon has legs",TRUE,"F",872,109,"18:18"
"1982",144,"F","S",9,"A frog is a chickadee",TRUE,"F",587,110,"18:18"
"1983",119,"F","S",9,"A salamander is a ferret",TRUE,"F",650,111,"18:18"
"1984",106,"F","P",9,"A box turtle can hop",TRUE,"F",548,112,"18:18"
"1985",4,"T","P",0,"A squirrel climbs trees",TRUE,"T",1469,113,"18:18"
"1986",38,"T","S",0,"A penguin is a penguin",TRUE,"T",722,114,"18:18"
"1987",54,"T","S",1,"A goat is a mammal",TRUE,"T",788,115,"18:18"
"1988",86,"F","P",9,"A blue jay has gills",TRUE,"F",782,116,"18:18"
"1989",53,"T","S",1,"A wolf is a mammal",TRUE,"T",1019,117,"18:18"
"1990",73,"F","P",9,"A cardinal is blue",TRUE,"F",1089,118,"18:18"
"1991",16,"T","P",1,"A deer has hair",TRUE,"T",690,119,"18:18"
"1992",9,"T","P",0,"A goldfish is orange",TRUE,"T",687,120,"18:18"
"1993",63,"T","S",2,"A parrot is an animal",TRUE,"T",625,121,"18:18"
"1994",134,"F","S",9,"A peacock is a sport",TRUE,"F",797,122,"18:18"
"1995",60,"T","S",1,"A rattlesnake is a reptile",TRUE,"T",788,123,"18:18"
"1996",126,"F","S",9,"A goat is a fish",TRUE,"F",821,124,"18:18"
"1997",141,"F","S",9,"A piranha is an ostrich",TRUE,"F",1177,125,"18:18"
"1998",128,"F","S",9,"A sturgeon is a bird",TRUE,"F",728,126,"18:18"
"1999",19,"T","P",1,"A flounder has gills",TRUE,"T",732,127,"18:18"
"2000",12,"T","P",0,"A crocodile has sharp teeth",TRUE,"T",628,128,"18:18"
"2001",58,"T","S",1,"A komodo dragon is a reptile",TRUE,"T",766,129,"18:18"
"2002",116,"F","S",9,"A herring is an antelope",TRUE,"F",879,130,"18:18"
"2003",80,"F","P",9,"A tiger shark has fur",TRUE,"F",845,131,"18:18"
"2004",108,"F","P",9,"A gecko has fangs",TRUE,"F",1071,132,"18:18"
"2005",85,"F","P",9,"An eagle eats grass",TRUE,"F",944,133,"18:18"
"2006",103,"F","P",9,"A trout is furry",TRUE,"F",725,134,"18:18"
"2007",137,"F","S",9,"A rabbit is a building",TRUE,"F",620,135,"18:18"
"2008",40,"T","S",0,"A chipmunk is a chipmunk",TRUE,"T",717,136,"18:18"
"2009",10,"T","P",0,"A tortoise has a shell",TRUE,"T",828,137,"18:18"
"2010",52,"T","S",1,"A bear is a mammal",TRUE,"T",1444,138,"18:18"
"2011",27,"T","P",2,"A chicken has a brain",FALSE,"F",979,139,"18:18"
"2012",62,"T","S",2,"A peacock is an animal",TRUE,"T",854,140,"18:18"
"2013",48,"T","S",0,"An anaconda is an anaconda",TRUE,"T",619,141,"18:18"
"2014",82,"F","P",9,"A tortoise runs fast",TRUE,"F",1200,142,"18:18"
"2015",3,"T","P",0,"An owl is nocturnal",TRUE,"T",768,143,"18:18"
"2016",33,"T","P",2,"A parrotfish has muscles",FALSE,"F",926,144,"18:18"
"2017",38,"T","S",0,"A penguin is a penguin",TRUE,"T",2819,1,"10:10"
"2018",10,"T","P",0,"A tortoise has a shell",TRUE,"T",1460,2,"10:10"
"2019",136,"F","S",9,"A lion is a car",TRUE,"F",976,3,"10:10"
"2020",111,"F","S",9,"A mockingbird is an eagle",TRUE,"F",1109,4,"10:10"
"2021",36,"T","P",2,"A gecko is alive",TRUE,"T",1254,5,"10:10"
"2022",124,"F","S",9,"A bear is a bird",TRUE,"F",1654,6,"10:10"
"2023",135,"F","S",9,"A parrot is a rock",TRUE,"F",888,7,"10:10"
"2024",128,"F","S",9,"A sturgeon is a bird",FALSE,"T",2030,8,"10:10"
"2025",20,"T","P",1,"An angelfish has fins",TRUE,"T",1998,9,"10:10"
"2026",86,"F","P",9,"A blue jay has gills",TRUE,"F",1223,10,"10:10"
"2027",58,"T","S",1,"A komodo dragon is a reptile",TRUE,"T",1631,11,"10:10"
"2028",9,"T","P",0,"A goldfish is orange",TRUE,"T",2606,12,"10:10"
"2029",84,"F","P",9,"A crocodile is small",TRUE,"F",1053,13,"10:10"
"2030",89,"F","P",9,"A cat has no legs",TRUE,"F",1934,14,"10:10"
"2031",15,"T","P",1,"A falcon can fly",TRUE,"T",944,15,"10:10"
"2032",61,"T","S",2,"A hummingbird is an animal",TRUE,"T",1749,16,"10:10"
"2033",23,"T","P",1,"A snapping turtle has scaly skin",TRUE,"T",2535,17,"10:10"
"2034",92,"F","P",9,"An angelfish climbs trees",TRUE,"F",1103,18,"10:10"
"2035",17,"T","P",1,"A cat is warm-blooded",TRUE,"T",1581,19,"10:10"
"2036",47,"T","S",0,"A salamander is a salamander",TRUE,"T",1390,20,"10:10"
"2037",66,"T","S",2,"A mouse is an animal",TRUE,"T",1103,21,"10:10"
"2038",30,"T","P",2,"An antilope has a mouth",TRUE,"T",1574,22,"10:10"
"2039",132,"F","S",9,"A rattlesnake is a fish",TRUE,"F",1462,23,"10:10"
"2040",129,"F","S",9,"A mackerel is a reptile",TRUE,"F",2799,24,"10:10"
"2041",5,"T","P",0,"A moose has antlers",TRUE,"T",1076,25,"10:10"
"2042",110,"F","S",9,"A penguin is a shark",TRUE,"F",959,26,"10:10"
"2043",42,"T","S",0,"A fox is a fox",TRUE,"T",847,27,"10:10"
"2044",37,"T","S",0,"An ostrich is an ostrich",TRUE,"T",1854,28,"10:10"
"2045",33,"T","P",2,"A parrotfish has muscles",TRUE,"T",1935,29,"10:10"
"2046",137,"F","S",9,"A rabbit is a building",TRUE,"F",1006,30,"10:10"
"2047",127,"F","S",9,"A minnow is a mammal",TRUE,"F",3150,31,"10:10"
"2048",122,"F","S",9,"A sparrow is a reptile",TRUE,"F",997,32,"10:10"
"2049",118,"F","S",9,"A monitor lizard is a pigeon",TRUE,"F",1750,33,"10:10"
"2050",68,"T","S",2,"A pufferfish is an animal",TRUE,"T",1429,34,"10:10"
"2051",93,"F","P",9,"A catfish can fly",TRUE,"F",896,35,"10:10"
"2052",13,"T","P",1,"An eagle has wings",TRUE,"T",886,36,"10:10"
"2053",101,"F","P",9,"A rat has feathers",TRUE,"F",1151,37,"10:10"
"2054",79,"F","P",9,"A salmon has legs",TRUE,"F",992,38,"10:10"
"2055",117,"F","S",9,"A clownfish is a mammal",TRUE,"F",1414,39,"10:10"
"2056",142,"F","S",9,"A newt is a plane",TRUE,"F",1216,40,"10:10"
"2057",57,"T","S",1,"A mackerel is a fish",TRUE,"T",853,41,"10:10"
"2058",133,"F","S",9,"A hummingbird is a plant",TRUE,"F",1447,42,"10:10"
"2059",144,"F","S",9,"A frog is a chickadee",TRUE,"F",1727,43,"10:10"
"2060",14,"T","P",1,"A blue jay has a beak",TRUE,"T",1166,44,"10:10"
"2061",34,"T","P",2,"A box turtle can see",TRUE,"T",2022,45,"10:10"
"2062",63,"T","S",2,"A parrot is an animal",TRUE,"T",1462,46,"10:10"
"2063",105,"F","P",9,"A parrotfish hunts rabbits",TRUE,"F",1656,47,"10:10"
"2064",103,"F","P",9,"A trout is furry",TRUE,"F",1039,48,"10:10"
"2065",78,"F","P",9,"A dog lays eggs",TRUE,"F",1665,49,"10:10"
"2066",24,"T","P",1,"A boa constrictor lays eggs",TRUE,"T",1790,50,"10:10"
"2067",108,"F","P",9,"A gecko has fangs",TRUE,"F",1742,51,"10:10"
"2068",67,"T","S",2,"A sardine is an animal",TRUE,"T",1319,52,"10:10"
"2069",94,"F","P",9,"An alligator walks on two legs",TRUE,"F",1191,53,"10:10"
"2070",53,"T","S",1,"A wolf is a mammal",TRUE,"T",973,54,"10:10"
"2071",52,"T","S",1,"A bear is a mammal",TRUE,"T",741,55,"10:10"
"2072",88,"F","P",9,"A deer is slimy",TRUE,"F",734,56,"10:10"
"2073",3,"T","P",0,"An owl is nocturnal",TRUE,"T",1351,57,"10:10"
"2074",56,"T","S",1,"A sturgeon is a fish",FALSE,"F",2326,58,"10:10"
"2075",19,"T","P",1,"A flounder has gills",TRUE,"T",3542,59,"10:10"
"2076",40,"T","S",0,"A chipmunk is a chipmunk",TRUE,"T",1166,60,"10:10"
"2077",102,"F","P",9,"An antilope is scaly",TRUE,"F",1159,61,"10:10"
"2078",11,"T","P",0,"A garter snake has no legs",TRUE,"T",2062,62,"10:10"
"2079",95,"F","P",9,"A snapping turtle has six legs",TRUE,"F",1454,63,"10:10"
"2080",131,"F","S",9,"A chameleon is a bird",TRUE,"F",1054,64,"10:10"
"2081",140,"F","S",9,"A pufferfish is a fox",TRUE,"F",999,65,"10:10"
"2082",43,"T","S",0,"A cod is a cod",TRUE,"T",846,66,"10:10"
"2083",71,"T","S",2,"A sea turtle is an animal",TRUE,"T",2013,67,"10:10"
"2084",100,"F","P",9,"A monkey has antlers",TRUE,"F",1143,68,"10:10"
"2085",44,"T","S",0,"A herring is a herring",TRUE,"T",1335,69,"10:10"
"2086",114,"F","S",9,"A fox is a tree",TRUE,"F",687,70,"10:10"
"2087",85,"F","P",9,"An eagle eats grass",TRUE,"F",3046,71,"10:10"
"2088",26,"T","P",2,"A woodpecker has eyes",TRUE,"T",982,72,"10:10"
"2089",130,"F","S",9,"A komodo dragon is a mammal",TRUE,"F",1622,73,"10:10"
"2090",48,"T","S",0,"An anaconda is an anaconda",TRUE,"T",1142,74,"10:10"
"2091",74,"F","P",9,"A pigeon barks",TRUE,"F",1431,75,"10:10"
"2092",12,"T","P",0,"A crocodile has sharp teeth",TRUE,"T",1575,76,"10:10"
"2093",141,"F","S",9,"A piranha is an ostrich",TRUE,"F",1263,77,"10:10"
"2094",115,"F","S",9,"A cod is a rock",TRUE,"F",917,78,"10:10"
"2095",113,"F","S",9,"A ferret is a mineral",TRUE,"F",1408,79,"10:10"
"2096",16,"T","P",1,"A deer has hair",TRUE,"T",1214,80,"10:10"
"2097",51,"T","S",1,"A crane is a bird",TRUE,"T",1022,81,"10:10"
"2098",72,"T","S",2,"A frog is an animal",TRUE,"T",1095,82,"10:10"
"2099",41,"T","S",0,"A ferret is a ferret",TRUE,"T",741,83,"10:10"
"2100",104,"F","P",9,"A barracuda is friendly",TRUE,"F",1863,84,"10:10"
"2101",45,"T","S",0,"A clownfish is a clownfish",TRUE,"T",1046,85,"10:10"
"2102",87,"F","P",9,"A falcon lives under water",TRUE,"F",1654,86,"10:10"
"2103",120,"F","S",9,"An anaconda is a mockingbird",TRUE,"F",1318,87,"10:10"
"2104",119,"F","S",9,"A salamander is a ferret",TRUE,"F",1071,88,"10:10"
"2105",70,"T","S",2,"A newt is an animal",TRUE,"T",1278,89,"10:10"
"2106",2,"T","P",0,"A pigeon coos",TRUE,"T",1960,90,"10:10"
"2107",49,"T","S",1,"A chickadee is a bird",TRUE,"T",1622,91,"10:10"
"2108",98,"F","P",9,"A woodpecker has fingers",TRUE,"F",1302,92,"10:10"
"2109",21,"T","P",1,"A catfish can swim",TRUE,"T",1287,93,"10:10"
"2110",62,"T","S",2,"A peacock is an animal",TRUE,"T",1190,94,"10:10"
"2111",28,"T","P",2,"A monkey has a heart",TRUE,"T",1126,95,"10:10"
"2112",69,"T","S",2,"A piranha is an animal",TRUE,"T",934,96,"10:10"
"2113",80,"F","P",9,"A tiger shark has fur",TRUE,"F",1950,97,"10:10"
"2114",1,"T","P",0,"A cardinal is red",TRUE,"T",1033,98,"10:10"
"2115",59,"T","S",1,"A chameleon is a reptile",TRUE,"T",1157,99,"10:10"
"2116",76,"F","P",9,"A squirrel has a beak",TRUE,"F",1279,100,"10:10"
"2117",31,"T","P",2,"A trout can reproduce",TRUE,"T",1447,101,"10:10"
"2118",139,"F","S",9,"A sardine is an anaconda",TRUE,"F",1535,102,"10:10"
"2119",7,"T","P",0,"A salmon swims upstream",TRUE,"T",2046,103,"10:10"
"2120",60,"T","S",1,"A rattlesnake is a reptile",TRUE,"T",6023,104,"10:10"
"2121",39,"T","S",0,"A mockingbird is a mockingbird",TRUE,"T",1111,105,"10:10"
"2122",138,"F","S",9,"A mouse is a leaf",TRUE,"F",805,106,"10:10"
"2123",65,"T","S",2,"A rabbit is an animal",TRUE,"T",936,107,"10:10"
"2124",123,"F","S",9,"A crane is a fish",TRUE,"F",1231,108,"10:10"
"2125",91,"F","P",9,"A flounder can talk",TRUE,"F",1052,109,"10:10"
"2126",112,"F","S",9,"A chipmunk is a plant",TRUE,"F",1144,110,"10:10"
"2127",121,"F","S",9,"A chickadee is a mammal",TRUE,"F",1343,111,"10:10"
"2128",54,"T","S",1,"A goat is a mammal",TRUE,"T",926,112,"10:10"
"2129",75,"F","P",9,"An owl can swim",TRUE,"F",1549,113,"10:10"
"2130",6,"T","P",0,"A dog barks",TRUE,"T",832,114,"10:10"
"2131",82,"F","P",9,"A tortoise runs fast",TRUE,"F",1144,115,"10:10"
"2132",106,"F","P",9,"A box turtle can hop",TRUE,"F",1621,116,"10:10"
"2133",27,"T","P",2,"A chicken has a brain",TRUE,"T",1582,117,"10:10"
"2134",25,"T","P",2,"A robin breathes",TRUE,"T",1751,118,"10:10"
"2135",81,"F","P",9,"A goldfish is purple",TRUE,"F",1760,119,"10:10"
"2136",109,"F","S",9,"An ostrich is a pig",TRUE,"F",1327,120,"10:10"
"2137",46,"T","S",0,"A monitor lizard is a monitor lizard",TRUE,"T",1573,121,"10:10"
"2138",4,"T","P",0,"A squirrel climbs trees",TRUE,"T",1607,122,"10:10"
"2139",107,"F","P",9,"A cobra has legs",TRUE,"F",1661,123,"10:10"
"2140",32,"T","P",2,"A barracuda can move",TRUE,"T",1078,124,"10:10"
"2141",126,"F","S",9,"A goat is a fish",TRUE,"F",1327,125,"10:10"
"2142",50,"T","S",1,"A sparrow is a bird",TRUE,"T",1397,126,"10:10"
"2143",64,"T","S",2,"A lion is an animal",TRUE,"T",1014,127,"10:10"
"2144",77,"F","P",9,"A moose has wings",TRUE,"F",967,128,"10:10"
"2145",143,"F","S",9,"A sea turtle is a boat",TRUE,"F",1351,129,"10:10"
"2146",73,"F","P",9,"A cardinal is blue",TRUE,"F",1646,130,"10:10"
"2147",8,"T","P",0,"A tiger shark is dangerous",TRUE,"T",1230,131,"10:10"
"2148",22,"T","P",1,"An alligator is cold-blooded",TRUE,"T",2134,132,"10:10"
"2149",35,"T","P",2,"A cobra has blood",TRUE,"T",1582,133,"10:10"
"2150",55,"T","S",1,"A minnow is a fish",TRUE,"T",998,134,"10:10"
"2151",99,"F","P",9,"A chicken has sharp teeth",TRUE,"F",3328,135,"10:10"
"2152",134,"F","S",9,"A peacock is a sport",TRUE,"F",3286,136,"10:10"
"2153",83,"F","P",9,"A garter snake is tall",TRUE,"F",1630,137,"10:10"
"2154",125,"F","S",9,"A wolf is a reptile",TRUE,"F",999,138,"10:10"
"2155",96,"F","P",9,"A boa constrictor eats leaves",TRUE,"F",2808,139,"10:10"
"2156",18,"T","P",1,"A pig gives birth to live young",TRUE,"T",3110,140,"10:10"
"2157",116,"F","S",9,"A herring is an antelope",TRUE,"F",1631,141,"10:10"
"2158",97,"F","P",9,"A robin has a shell",TRUE,"F",983,142,"10:10"
"2159",90,"F","P",9,"A pig has scales",TRUE,"F",951,143,"10:10"
"2160",29,"T","P",2,"A rat has bones",TRUE,"T",3391,144,"10:10"
"2161",30,"T","P",2,"An antilope has a mouth",TRUE,"T",1704,1,"20:20"
"2162",15,"T","P",1,"A falcon can fly",TRUE,"T",893,2,"20:20"
"2163",103,"F","P",9,"A trout is furry",TRUE,"F",998,3,"20:20"
"2164",8,"T","P",0,"A tiger shark is dangerous",TRUE,"T",1293,4,"20:20"
"2165",98,"F","P",9,"A woodpecker has fingers",TRUE,"F",1008,5,"20:20"
"2166",133,"F","S",9,"A hummingbird is a plant",TRUE,"F",927,6,"20:20"
"2167",38,"T","S",0,"A penguin is a penguin",TRUE,"T",989,7,"20:20"
"2168",14,"T","P",1,"A blue jay has a beak",TRUE,"T",919,8,"20:20"
"2169",49,"T","S",1,"A chickadee is a bird",TRUE,"T",1118,9,"20:20"
"2170",85,"F","P",9,"An eagle eats grass",TRUE,"F",1111,10,"20:20"
"2171",10,"T","P",0,"A tortoise has a shell",TRUE,"T",1375,11,"20:20"
"2172",121,"F","S",9,"A chickadee is a mammal",TRUE,"F",1270,12,"20:20"
"2173",47,"T","S",0,"A salamander is a salamander",TRUE,"T",1103,13,"20:20"
"2174",42,"T","S",0,"A fox is a fox",TRUE,"T",694,14,"20:20"
"2175",2,"T","P",0,"A pigeon coos",TRUE,"T",766,15,"20:20"
"2176",131,"F","S",9,"A chameleon is a bird",TRUE,"F",758,16,"20:20"
"2177",39,"T","S",0,"A mockingbird is a mockingbird",TRUE,"T",742,17,"20:20"
"2178",62,"T","S",2,"A peacock is an animal",TRUE,"T",1159,18,"20:20"
"2179",142,"F","S",9,"A newt is a plane",TRUE,"F",1284,19,"20:20"
"2180",20,"T","P",1,"An angelfish has fins",TRUE,"T",1199,20,"20:20"
"2181",12,"T","P",0,"A crocodile has sharp teeth",TRUE,"T",1006,21,"20:20"
"2182",101,"F","P",9,"A rat has feathers",TRUE,"F",1638,22,"20:20"
"2183",52,"T","S",1,"A bear is a mammal",TRUE,"T",790,23,"20:20"
"2184",68,"T","S",2,"A pufferfish is an animal",TRUE,"T",1525,24,"20:20"
"2185",125,"F","S",9,"A wolf is a reptile",FALSE,"T",926,25,"20:20"
"2186",27,"T","P",2,"A chicken has a brain",TRUE,"T",910,26,"20:20"
"2187",64,"T","S",2,"A lion is an animal",TRUE,"T",1030,27,"20:20"
"2188",108,"F","P",9,"A gecko has fangs",TRUE,"F",990,28,"20:20"
"2189",61,"T","S",2,"A hummingbird is an animal",TRUE,"T",934,29,"20:20"
"2190",128,"F","S",9,"A sturgeon is a bird",TRUE,"F",1758,30,"20:20"
"2191",58,"T","S",1,"A komodo dragon is a reptile",TRUE,"T",1255,31,"20:20"
"2192",89,"F","P",9,"A cat has no legs",TRUE,"F",1053,32,"20:20"
"2193",48,"T","S",0,"An anaconda is an anaconda",TRUE,"T",919,33,"20:20"
"2194",18,"T","P",1,"A pig gives birth to live young",TRUE,"T",2526,34,"20:20"
"2195",138,"F","S",9,"A mouse is a leaf",TRUE,"F",1222,35,"20:20"
"2196",9,"T","P",0,"A goldfish is orange",TRUE,"T",1558,36,"20:20"
"2197",115,"F","S",9,"A cod is a rock",TRUE,"F",1247,37,"20:20"
"2198",16,"T","P",1,"A deer has hair",TRUE,"T",1774,38,"20:20"
"2199",33,"T","P",2,"A parrotfish has muscles",TRUE,"T",2518,39,"20:20"
"2200",66,"T","S",2,"A mouse is an animal",TRUE,"T",1012,40,"20:20"
"2201",46,"T","S",0,"A monitor lizard is a monitor lizard",TRUE,"T",1255,41,"20:20"
"2202",120,"F","S",9,"An anaconda is a mockingbird",TRUE,"F",1029,42,"20:20"
"2203",41,"T","S",0,"A ferret is a ferret",TRUE,"T",767,43,"20:20"
"2204",87,"F","P",9,"A falcon lives under water",TRUE,"F",1047,44,"20:20"
"2205",26,"T","P",2,"A woodpecker has eyes",TRUE,"T",1397,45,"20:20"
"2206",3,"T","P",0,"An owl is nocturnal",TRUE,"T",1171,46,"20:20"
"2207",91,"F","P",9,"A flounder can talk",TRUE,"F",1072,47,"20:20"
"2208",51,"T","S",1,"A crane is a bird",TRUE,"T",1046,48,"20:20"
"2209",140,"F","S",9,"A pufferfish is a fox",TRUE,"F",1143,49,"20:20"
"2210",118,"F","S",9,"A monitor lizard is a pigeon",TRUE,"F",1055,50,"20:20"
"2211",50,"T","S",1,"A sparrow is a bird",TRUE,"T",646,51,"20:20"
"2212",56,"T","S",1,"A sturgeon is a fish",TRUE,"T",1240,52,"20:20"
"2213",34,"T","P",2,"A box turtle can see",TRUE,"T",1206,53,"20:20"
"2214",63,"T","S",2,"A parrot is an animal",TRUE,"T",861,54,"20:20"
"2215",134,"F","S",9,"A peacock is a sport",TRUE,"F",1078,55,"20:20"
"2216",123,"F","S",9,"A crane is a fish",TRUE,"F",1046,56,"20:20"
"2217",82,"F","P",9,"A tortoise runs fast",TRUE,"F",998,57,"20:20"
"2218",126,"F","S",9,"A goat is a fish",TRUE,"F",966,58,"20:20"
"2219",53,"T","S",1,"A wolf is a mammal",TRUE,"T",838,59,"20:20"
"2220",17,"T","P",1,"A cat is warm-blooded",TRUE,"T",933,60,"20:20"
"2221",36,"T","P",2,"A gecko is alive",TRUE,"T",886,61,"20:20"
"2222",130,"F","S",9,"A komodo dragon is a mammal",TRUE,"F",1182,62,"20:20"
"2223",100,"F","P",9,"A monkey has antlers",TRUE,"F",1047,63,"20:20"
"2224",5,"T","P",0,"A moose has antlers",TRUE,"T",974,64,"20:20"
"2225",55,"T","S",1,"A minnow is a fish",TRUE,"T",1205,65,"20:20"
"2226",6,"T","P",0,"A dog barks",TRUE,"T",1238,66,"20:20"
"2227",110,"F","S",9,"A penguin is a shark",TRUE,"F",981,67,"20:20"
"2228",67,"T","S",2,"A sardine is an animal",TRUE,"T",1303,68,"20:20"
"2229",28,"T","P",2,"A monkey has a heart",TRUE,"T",1142,69,"20:20"
"2230",76,"F","P",9,"A squirrel has a beak",TRUE,"F",831,70,"20:20"
"2231",102,"F","P",9,"An antilope is scaly",TRUE,"F",1110,71,"20:20"
"2232",25,"T","P",2,"A robin breathes",TRUE,"T",855,72,"20:20"
"2233",29,"T","P",2,"A rat has bones",TRUE,"T",927,73,"20:20"
"2234",65,"T","S",2,"A rabbit is an animal",TRUE,"T",919,74,"20:20"
"2235",54,"T","S",1,"A goat is a mammal",TRUE,"T",1021,75,"20:20"
"2236",4,"T","P",0,"A squirrel climbs trees",TRUE,"T",840,76,"20:20"
"2237",113,"F","S",9,"A ferret is a mineral",TRUE,"F",911,77,"20:20"
"2238",111,"F","S",9,"A mockingbird is an eagle",TRUE,"F",1030,78,"20:20"
"2239",24,"T","P",1,"A boa constrictor lays eggs",TRUE,"T",1502,79,"20:20"
"2240",92,"F","P",9,"An angelfish climbs trees",TRUE,"F",3022,80,"20:20"
"2241",96,"F","P",9,"A boa constrictor eats leaves",TRUE,"F",1487,81,"20:20"
"2242",99,"F","P",9,"A chicken has sharp teeth",TRUE,"F",1052,82,"20:20"
